subscriber_number,fid,created_at_timestamp
1059,719487,1748376655.30016
1060,806023,1748376655.30075
1061,398364,1748376655.30293
1062,19248,1748376655.30524
1063,263867,1748376655.30558
1064,772839,1748376655.30939
1065,793262,1748376656.52430
1066,442722,1748376656.52476
1067,536647,1748376656.52515
1068,975092,1748376656.52552
1069,1699,1748376656.52587
1070,608144,1748376656.53351
1071,1137,1748376656.55041
1072,1090888,1748376657.55213
1073,264623,1748376657.55259
1074,992902,1748376657.56084
1075,793257,1748376657.56124
1076,426,1748376657.56156
1077,13669,1748376657.56195
1078,355982,1748376657.56928
1079,975950,1748376659.06577
1080,191889,1748376659.06608
1081,416672,1748376659.06642
1082,493984,1748376659.06670
1083,193874,1748376659.06706
1084,1657,1748376659.31802
1085,793263,1748376659.31905
1086,19036,1748376660.54110
1087,522762,1748376660.54459
1088,644196,1748376660.54910
1089,277952,1748376660.60323
1090,19046,1748376661.54594
1091,195374,1748376661.54875
1092,338847,1748376663.08078
1093,676576,1748376663.08405
1094,292278,1748376663.08768
1095,9204,1748376663.08961
1096,772982,1748376663.09293
1097,550395,1748376663.34575
1098,753612,1748376663.35202
1099,706183,1748376663.36332
1100,1091223,1748376664.54089
1101,870480,1748376664.54231
1102,882113,1748376664.56150
1103,973818,1748376664.56203
1104,671704,1748376664.56547
1105,261785,1748376664.56583
1106,1084064,1748376665.57050
1107,238622,1748376665.57488
1108,248160,1748376667.09342
1109,270184,1748376667.09584
1110,20511,1748376667.33175
1111,298275,1748376667.33302
1112,10351,1748376668.55655
1113,12860,1748376668.55863
1114,9815,1748376668.56164
1115,12239,1748376668.56202
1116,422225,1748376668.56270
1117,775377,1748376669.58123
1118,341866,1748376669.58141
1119,315058,1748376669.58188
1120,378416,1748376669.58314
1121,1642,1748376669.59963
1122,975953,1748376669.60375
1123,282304,1748376669.60407
1124,408060,1748376669.60453
1125,284962,1748376671.10824
1126,1091113,1748376671.10990
1127,238814,1748376671.11288
1128,1407,1748376671.11383
1129,10992,1748376671.34780
1130,16382,1748376671.34846
1131,345359,1748376671.34885
1132,7212,1748376671.35714
1133,1091011,1748376672.08137
1134,577670,1748376672.58774
1135,268977,1748376672.58817
1136,447358,1748376672.58864
1137,812554,1748376672.64610
1138,18634,1748376673.60400
1139,1089095,1748376673.60669
1140,360451,1748376673.61149
1141,372916,1748376673.68016
1142,295733,1748376675.11661
1143,231034,1748376675.12528
1144,20496,1748376675.12628
1145,470249,1748376675.13615
1146,288286,1748376675.13683
1147,329018,1748376675.14600
1148,204173,1748376675.35125
1149,1350,1748376675.35701
1150,293116,1748376675.36233
1151,191485,1748376675.37657
1152,278727,1748376676.57606
1153,268608,1748376676.57975
1154,228126,1748376676.58203
1155,417585,1748376677.60621
1156,346798,1748376677.61217
1157,1045168,1748376677.61268
1158,323312,1748376677.66356
1159,1091097,1748376677.67494
1160,331968,1748376677.69336
1161,17592,1748376677.71345
1162,813489,1748376679.13420
1163,337492,1748376679.13576
1164,6023,1748376679.13616
1165,1090915,1748376679.14080
1166,311933,1748376679.14783
1167,22705,1748376679.14882
1168,813553,1748376679.37356
1169,277874,1748376679.37399
1170,838,1748376679.38786
1171,671345,1748376679.40310
1172,570999,1748376679.49802
1173,288863,1748376680.58843
1174,273543,1748376680.59355
1175,6786,1748376680.59667
1176,226939,1748376681.08855
1177,376883,1748376681.61941
1178,599223,1748376681.62156
1179,347,1748376682.23325
1180,1091209,1748376683.13984
1181,265306,1748376683.14183
1182,1075393,1748376683.14224
1183,561552,1748376683.14460
1184,17803,1748376683.39447
1185,23380,1748376683.39707
1186,3822,1748376683.39779
1187,249723,1748376684.60527
1188,1090009,1748376685.63677
1189,813515,1748376685.65148
1190,296153,1748376687.32551
1191,889780,1748376687.33244
1192,448053,1748376687.33654
1193,4085,1748376687.34161
1194,20989,1748376687.39628
1195,682635,1748376687.40087
1196,13833,1748376687.40212
1197,239893,1748376687.40765
1198,1091205,1748376688.61978
1199,17557,1748376688.62021
1200,1091199,1748376688.62346
1201,502215,1748376688.62397
1202,561612,1748376688.62754
1203,244823,1748376688.64638
1204,2211,1748376688.64746
1205,1022180,1748376689.64721
1206,368592,1748376689.65683
1207,417416,1748376689.65723
1208,322531,1748376691.16789
1209,428338,1748376691.17641
1210,444631,1748376691.17682
1211,409379,1748376691.17723
1212,383421,1748376691.18260
1213,245743,1748376691.18472
1214,677315,1748376692.63954
1215,3635,1748376692.64667
1216,563176,1748376692.65013
1217,1001317,1748376692.65283
1218,2248,1748376693.65345
1219,1075108,1748376693.65752
1220,1091192,1748376693.66179
1221,874062,1748376693.67140
1222,245042,1748376695.20039
1223,228904,1748376695.20222
1224,491816,1748376695.20295
1225,483462,1748376695.20338
1226,486037,1748376695.20526
1227,248708,1748376695.44950
1228,558983,1748376695.45022
1229,396311,1748376695.45605
1230,243261,1748376696.62953
1231,318628,1748376696.63468
1232,280191,1748376696.64281
1233,246879,1748376696.64407
1234,327746,1748376697.67420
1235,1016,1748376699.19229
1236,791687,1748376699.19330
1237,887165,1748376699.19497
1238,1051315,1748376699.20058
1239,1091194,1748376699.43100
1240,19190,1748376699.43173
1241,889883,1748376699.43615
1242,680875,1748376699.43700
1243,261181,1748376699.45484
1244,1091220,1748376699.45556
1245,899988,1748376699.46001
1246,9827,1748376700.64520
1247,860264,1748376700.64525
1248,517508,1748376700.64682
1249,7148,1748376700.64967
1250,22116,1748376701.64677
1251,216980,1748376701.81847
1252,191648,1748376703.19751
1253,1003885,1748376703.19765
1254,583376,1748376703.23717
1255,873855,1748376703.43918
1256,1090088,1748376703.44593
1257,1091184,1748376704.68223
1258,241959,1748376704.68923
1259,8847,1748376706.70498
1260,481970,1748376707.45178
1261,241945,1748376707.45888
1262,1023386,1748376707.47180
1263,375255,1748376708.67605
1264,654510,1748376708.67901
1265,241782,1748376708.68003
1266,247011,1748376708.68089
1267,323631,1748376710.17003
1268,974518,1748376710.18693
1269,873957,1748376710.23357
1270,265168,1748376711.21918
1271,813322,1748376711.21962
1272,243300,1748376711.22210
1273,227942,1748376711.22242
1274,20005,1748376711.46318
1275,16098,1748376711.46511
1276,1091094,1748376711.46689
1277,748396,1748376711.48331
1278,1090965,1748376711.49460
1279,401759,1748376711.83631
1280,20286,1748376714.17805
1281,336830,1748376714.18967
1282,839187,1748376715.47629
1283,414209,1748376715.49814
1284,2217,1748376716.69864
1285,267686,1748376716.70012
1286,1091109,1748376718.20453
1287,1076341,1748376719.47377
1288,13267,1748376719.47614
1289,373,1748376720.71438
1290,442167,1748376720.71609
1291,491864,1748376721.11610
1292,431880,1748376721.11948
1293,324724,1748376721.14016
1294,4324,1748376721.77507
1295,1091176,1748376722.20967
1296,361642,1748376722.22318
1297,874104,1748376722.22364
1298,1075290,1748376722.22826
1299,420012,1748376722.23114
1300,1090887,1748376724.73205
1301,631824,1748376724.73298
1302,344203,1748376725.12641
1303,1091127,1748376726.25991
1304,726135,1748376726.26057
1305,484580,1748376726.26264
1306,16469,1748376726.26293
1307,16432,1748376726.27217
1308,196957,1748376728.43568
1309,308231,1748376728.44662
1310,246960,1748376728.73231
1311,417418,1748376728.73267
1312,444929,1748376728.74626
1313,320215,1748376728.75440
1314,293347,1748376728.75575
1315,263809,1748376729.14557
1316,837708,1748376729.15957
1317,280715,1748376730.23385
1318,241141,1748376730.23447
1319,307726,1748376730.23532
1320,510048,1748376730.23580
1321,213934,1748376732.45197
1322,16778,1748376732.45449
1323,1091161,1748376732.45689
1324,873975,1748376732.46939
1325,997000,1748376732.73569
1326,272344,1748376732.73845
1327,414726,1748376733.14944
1328,702829,1748376733.15343
1329,369401,1748376733.15499
1330,299,1748376734.25033
1331,383106,1748376734.25093
1332,213252,1748376736.46465
1333,271024,1748376736.47698
1334,7941,1748376736.75144
1335,240560,1748376736.75201
1336,1091047,1748376736.75295
1337,2240,1748376737.17511
1338,372389,1748376737.17733
1339,16154,1748376737.17984
1340,200999,1748376737.19013
1341,8004,1748376740.47708
1342,627393,1748376740.47774
1343,1090819,1748376740.48051
1344,498048,1748376740.76054
1345,828,1748376741.17436
1346,420290,1748376741.17482
1347,900586,1748376742.75828
1348,216522,1748376742.76312
1349,355902,1748376744.76776
1350,274563,1748376744.77353
1351,12921,1748376745.20031
1352,338556,1748376745.20072
1353,281546,1748376745.20107
1354,1022130,1748376745.20151
1355,510229,1748376746.76830
1356,522918,1748376746.78263
1357,17479,1748376748.78053
1358,574816,1748376748.78107
1359,241076,1748376748.80877
1360,526118,1748376749.19817
1361,1075291,1748376749.92587
1362,14553,1748376750.79510
1363,860230,1748376750.79616
1364,1091046,1748376752.79033
1365,344719,1748376752.79291
1366,575026,1748376752.79554
1367,372338,1748376753.22662
1368,240561,1748376753.22700
1369,874401,1748376753.22746
1370,187817,1748376753.90339
1371,874542,1748376753.90384
1372,5516,1748376753.91826
1373,670695,1748376754.79350
1374,564958,1748376754.79541
1375,17555,1748376756.80018
1376,860610,1748376756.80243
1377,319407,1748376756.80780
1378,440352,1748376757.22882
1379,214570,1748376757.93924
1380,7303,1748376757.97331
1381,212259,1748376758.79390
1382,445561,1748376758.79430
1383,194233,1748376758.80912
1384,318978,1748376760.82681
1385,316530,1748376761.22445
1386,528422,1748376761.24623
1387,248526,1748376761.92434
1388,406882,1748376761.93147
1389,447014,1748376761.93183
1390,552107,1748376761.93224
1391,286685,1748376762.81100
1392,366895,1748376762.83166
1393,1091103,1748376764.82418
1394,1023407,1748376765.24600
1395,10671,1748376765.24832
1396,385955,1748376765.93192
1397,920365,1748376765.96519
1398,291194,1748376765.96566
1399,539400,1748376768.85269
1400,341682,1748376769.28359
1401,16639,1748376769.28789
1402,193,1748376769.29090
1403,16651,1748376769.95140
1404,16631,1748376770.83984
1405,274278,1748376770.85338
1406,445195,1748376772.84503
1407,1001428,1748376772.84548
1408,914136,1748376772.85649
1409,1023317,1748376772.85942
1410,261628,1748376772.89049
1411,1091144,1748376773.26963
1412,874434,1748376773.27718
1413,16773,1748376773.97961
1414,975949,1748376773.98521
1415,22418,1748376773.98567
1416,255224,1748376773.99084
1417,336481,1748376774.85077
1418,15478,1748376774.85394
1419,709985,1748376774.85462
1420,429231,1748376774.86000
1421,330172,1748376776.87020
1422,323251,1748376777.27347
1423,8069,1748376780.87343
1424,7323,1748376781.28255
1425,517312,1748376782.96690
1426,16915,1748376783.23809
1427,528449,1748376784.86948
1428,201117,1748376784.87688
1429,897,1748376784.87749
1430,4215,1748376784.88194
1431,188723,1748376785.29748
1432,559500,1748376785.29789
1433,475261,1748376786.97636
1434,290628,1748376786.98920
1435,273430,1748376787.00281
1436,249782,1748376787.23895
1437,476867,1748376787.27574
1438,456085,1748376788.89840
1439,23115,1748376788.92679
1440,11158,1748376789.29829
1441,304052,1748376790.97729
1442,475290,1748376790.97784
1443,195332,1748376790.98781
1444,19057,1748376791.25690
1445,911234,1748376791.26532
1446,7715,1748376795.01207
1447,475268,1748376796.90348
1448,1090858,1748376796.91746
1449,528707,1748376796.91805
1450,874447,1748376799.03733
1451,778549,1748376799.04027
1452,534655,1748376799.04362
1453,330412,1748376799.28487
1454,245633,1748376799.28550
1455,475241,1748376800.55187
1456,9964,1748376800.55575
1457,263574,1748376800.55591
1458,296149,1748376803.27870
1459,892272,1748376803.27929
1460,282678,1748376804.56823
1461,244325,1748376804.94022
1462,8716,1748376807.01954
1463,474469,1748376807.29230
1464,430212,1748376807.29397
1465,263685,1748376807.30808
1466,817978,1748376808.59296
1467,3300,1748376808.60034
1468,446020,1748376808.93456
1469,359,1748376811.03893
1470,285462,1748376811.30800
1471,190108,1748376811.31857
1472,19105,1748376812.58775
1473,503001,1748376812.58892
1474,3895,1748376815.03543
1475,13037,1748376815.04344
1476,228164,1748376815.04390
1477,22701,1748376815.32392
1478,821479,1748376815.87645
1479,849960,1748376816.60058
1480,445335,1748376819.05314
1481,21518,1748376819.32676
1482,1009667,1748376819.32962
1483,19682,1748376820.61794
1484,1090885,1748376820.61847
1485,2433,1748376822.52846
1486,344868,1748376823.07430
1487,335088,1748376823.10576
1488,341262,1748376823.32867
1489,348376,1748376824.62206
1490,475242,1748376824.62488
1491,293056,1748376824.64214
1492,9833,1748376824.86180
1493,3632,1748376824.86661
1494,310124,1748376824.87597
1495,203171,1748376827.07925
1496,626288,1748376827.08305
1497,540366,1748376827.34275
1498,129,1748376827.34326
1499,336022,1748376828.88680
1500,423406,1748376831.08955
1501,358574,1748376831.09494
1502,847717,1748376832.64858
1503,726178,1748376832.65036
1504,342924,1748376832.65302
1505,874405,1748376832.66785
1506,16608,1748376832.88669
1507,648688,1748376832.88936
1508,539,1748376833.52626
1509,332840,1748376835.11786
1510,243907,1748376835.13567
1511,405941,1748376836.65490
1512,526034,1748376836.84374
1513,227604,1748376836.88466
1514,886814,1748376836.90981
1515,21941,1748376839.10894
1516,554511,1748376840.87954
1517,7917,1748376840.88213
1518,898686,1748376840.90248
1519,14396,1748376840.92051
1520,13596,1748376843.12917
1521,13752,1748376843.12963
1522,15549,1748376843.14794
1523,17124,1748376844.68252
1524,19321,1748376844.87368
1525,401901,1748376848.68416
1526,16512,1748376848.72724
1527,884722,1748376848.88421
1528,252180,1748376848.88482
1529,1090713,1748376848.88997
1530,189718,1748376848.89128
1531,315455,1748376848.94196
1532,1090229,1748376848.94505
1533,410781,1748376848.94867
1534,404753,1748376852.70350
1535,398028,1748376852.70898
1536,291850,1748376852.71621
1537,558266,1748376852.89027
1538,215899,1748376852.89661
1539,874425,1748376852.89894
1540,396868,1748376853.03671
1541,1090923,1748376853.05707
1542,273020,1748376853.13205
1543,300787,1748376856.92288
1544,15639,1748376856.99539
1545,653563,1748376857.11448
1546,375727,1748376857.14440
1547,262482,1748376860.75655
1548,762861,1748376860.91699
1549,211572,1748376860.97619
